Case Number,Date/Time Opened,Term,Incident Group,Operational Directorate,Principal Network Name,Primary Category,Primary Sub-Category,Secondary Category,Summary of the Incident (External Distribution),Incident Priority Rating,Incident Occurred
S-2021-217172,8/12/2021 11:13,Term 4,Welfare,Metropolitan South,Canterbury,Attempted Suicide,,,"Executive staff member reports of a welfare concerns for a student following an incident on school grounds. No physical injuries were sustained. Ambulance was called and student was conveyed to hospital for medical treatment. Supports will be reviewed. Director, Educational Leadership has been notified.",1,On workplace grounds
S-2021-217305,8/12/2021 12:41,Term 4,Violence,Regional South,Lake Illawarra South,Indecent Assault,,Problematic and Harmful Sexualised Behaviour,"An Executive staff member reported a student ####  assaulted another student on school grounds. Parents were contacted and ##### of the students was collected. Support is in place for the students involved. #### reporting has been followed. Director, Educational Leadership is aware.",1,On workplace grounds
S-2021-217618,8/12/2021 15:20,Term 4,Violence,Regional North,Glenrock,Allegations Of Sexual Assault,,,Staff member reports a student disclosing an alleged #### assault by another student. #### reporting has been followed. Supports are in place. Parent of disclosing student are aware. Executive staff are aware. CWU#####,1,On workplace grounds
S-2021-217634,8/12/2021 15:26,Term 4,Violence,Metropolitan South,Marrickville,Indecent Assault,,,Executive staff member reports students disclosing incidents of ##### assault on and off school grounds by another student. #### reporting has been followed. ######,1,On workplace grounds
S-2021-217806,8/12/2021 16:38,Term 4,Welfare,Metropolitan South,Chullora,Student Behaviour,,,School reports a student has sustained a injury to the #### as a result of their behaviour on school grounds. First aid administered. Parents contacted and Ambulance was called. Student was conveyed to hospital for medical treatment. Executive staff aware.,1,On workplace grounds
S-2021-217940,9/12/2021 8:43,Term 4,Emergency Situation,Rural North,Mooki,Flood,,,"An executive staff member reports the school is non operational due to flooding in the area. No staff or students are onsite. Director, Educational Leadership is aware.",1,On workplace grounds
S-2021-217949,9/12/2021 8:51,Term 4,Emergency Situation,Rural North,Western Plains,Utility Failure,,,An employee reports a utility failure that occurred on school grounds and will remain non-operational. The Director of Educational Leadership is aware.,1,On workplace grounds
S-2021-218117,9/12/2021 10:12,Term 4,Violence,Regional South,Batemans Bay,Allegations Of Sexual Assault,,,Executive staff reports inappropriate behaviour of a student towards another student occurring on school grounds. Supports are in place. #### reporting was followed. CWU#####,1,On workplace grounds
S-2021-218181,9/12/2021 10:39,Term 4,Welfare,Metropolitan North,Ryde,Attempted Suicide,,,"Executive employee reports a student has attempted #### on school grounds. Parents and ambulance were contacted and attended. The student was conveyed to hospital via ambulance accompanied by a parent. #### reporting will be followed. The school is continuing to manage the matter and supports are in place. Director, Educational Leadership will be made aware",1,On workplace grounds
S-2021-218281,9/12/2021 11:24,Term 4,Malicious Use of Technology,Rural North,Lismore,Nuisance Use of Technology,,Problematic and Harmful Sexualised Behaviour,Executive staff member reports students engaging in inappropriate behaviour on school grounds and sharing material via online platform. #### reporting has been followed. Parents and carers are aware. CWU#14049995,1,On workplace grounds
S-2021-218373,9/12/2021 12:21,Term 4,Welfare,Metropolitan North,Quakers Hill,Student Behaviour,,Possession of a Weapon,Staff report a student behavioural incident involving #### students occurring on school grounds. Students sustained ####njuries to their eyes resulting from a ####. First aid provided. Ambulance requested and attended. An edged weapon was located during the search of a students bag. Police have been notified and attended. No students were taken to hospital. Parents have been notified and collected students. Executive staff aware of the incident.,1,On workplace grounds
S-2021-218530,9/12/2021 13:39,Term 4,Violence,Metropolitan South and West,Sutherland,Indecent Assault,,,Executive staff member reports a student disclosing multiple incidents of ##### assault occurring on and off school grounds by another student. #### reporting has been followed. Reporting students parents are aware. Supports are in place. ######,1,On workplace grounds
S-2021-220262,9/12/2021 14:28,Term 4,Welfare,Regional North and West,Macquarie,Student Welfare Concerns,Absconding / Missing Student,,Staff member reports ##### students have absconded from school grounds. Parents have been contacted. ##### student has been found by parents and has been conveyed home. The other student?s whereabouts is currently unknown and parent is still looking for the student. Police have not been notifed. Executive staff have been made aware.,1,On workplace grounds
S-2021-220284,9/12/2021 14:36,Term 4,Violence,Metropolitan North,The Ponds,Indecent Assault,,,A staff member was assaulted by a student on school grounds. Parents were notified and the student was collected. The staff member stayed on the school grounds. Supports are in place for the staff member. School continues to manage the matter. An executive staff member was notified.,1,On workplace grounds
S-2021-220327,9/12/2021 14:51,Term 4,Violence,Metropolitan North,Cambridge Park,Assault,,,A staff member reports injuries sustained by a student who was assaulted by another student on school grounds. First aid was applied. Parents have been notified. Police were informed. Ambulance were contacted and conveyed the injured student to hospital. Support is in place. Executive staff are aware.,1,On workplace grounds
S-2021-220342,9/12/2021 14:57,Term 4,Violence,Metropolitan South,Bondi,Indecent Assault,,,Executive staff member reports a student has disclosed allegations of #### assault by another student on school grounds. #### reporting has been followed. Disclosing students parents are aware. Supports are in place. ######,1,On workplace grounds
S-2021-220505,9/12/2021 15:56,Term 4,Violence,Rural North,Lismore,Assault,,,"An executive staff member reports that ####  students were involved in a physical altercation on and off school grounds. No first aid required. Parents were notified. Director, Educational Leadership will be notified.",1,On workplace grounds
S-2021-220515,9/12/2021 16:06,Term 4,Violence,Rural North,Peel,Assault,,,"An executive staff member reports several staff were assaulted by a student in a ####  state on school grounds. Police and parents were notified. Ambulance were contacted and conveyed the student to hospital. Support is in place for the student and impacted staff. Director, Educational Leadership is aware.",1,On workplace grounds
