Case Number,Date/Time Opened,Term ,Incident Group,Operational Directorate,Principal Network Name,Primary Category,Primary Sub-Category,Secondary Category,Summary of the Incident (External Distribution),Incident Priority Rating,Incident Occurred
S-2022-035864,15/02/2022 16:25,Term 1,Violence,Rural South and West,Wagga Wagga,Assault,,,"Executive staff member reports of ##### students ##### assaulting another ##### students on school grounds. First aid administered and Parents notified. Police were contacted and attended the school. Incident was filmed by another student and disseminated via a social media platform. Media Unit will be advised. Director, Educational Leadership will be notified.",1,On workplace grounds
S-2022-035922,15/02/2022 16:54,Term 1,Violence,Regional South,Lake Illawarra South,Assault,,Unauthorised Entry / Trespass,"An executive staff member reported that a student from another school trespassed on school grounds and ##### assaulted a #####. A student then assaulted another student and staff intervened. First aid was not required. Police were notified and attended. Parents were informed. The school is managing the matter and supports are in place. The incident was filmed. Media unit and Director, Educational Leadership has been notified.",1,On workplace grounds
S-2022-035936,15/02/2022 16:59,Term 1,Violence,Metropolitan South and West,Bungarribee,Assault,,,"Executive employee reports a student has made allegations that they were assaulted by a ##### on school grounds. No injuries were sustained. Parents have been notified and have notified the police.The school is continuing to manage the matter. Director, Educational Leadership will be made aware.",1,On workplace grounds
S-2022-036035,16/02/2022 8:23,Term 1,Violence,Metropolitan South and West,Cowpasture,Assault,,,"An executive staff member reports #### students have #####  another student off school grounds. The student was brought back to the school where first aid was provided. Ambulance contacted and the student was conveyed to hospital for further medical treatment. Police were contacted and are further investigating the matter. Media Unit to be notified. All parents have been notified. Support is being organised for the students. Director, Educational Leadership is aware.",1,On workplace grounds
S-2022-036196,16/02/2022 9:24,Term 1,Welfare,Metropolitan North,North Sydney,Student Welfare Concerns,Absconding / Missing Student,Child Approach,"Executive reports a student is missing from school grounds and whereabouts are currently unknown. Parents contacted. Police contacted. Supports to be implemented. Director, Educational leadership will be made aware.",1,On workplace grounds
S-2022-036365,16/02/2022 10:20,Term 1,Violence,Regional South,Macarthur,Indecent Assault,,,Executive staff reports a student has made allegations of being ##### assaulted by another student on school grounds. ##### has been followed. Supports are in place. #####,1,On workplace grounds
S-2022-036481,16/02/2022 11:03,Term 1,Violence,Regional North and West,Upper Hunter,Threat / Intimidation / Offens. Conduct,,,An executive staff member reports a student was threatened by ##### students via #####. Police were contacted and were able to intercept and search the students before they made their way onto school grounds. No physical injuries sustained. Parent was notified. The school is continuing to manage the matter. Supports are in place.,1,On workplace grounds
S-2022-036490,16/02/2022 11:06,Term 1,Violence,Rural North,Lennox Coast,Indecent Assault,,,"An executive staff member reports a student disclosed allegations of a ##### assault that occurred on school grounds. Parents contacted. ##### conducted. Supports are in place. The Director, Educational Leadership is aware.",1,On workplace grounds
S-2022-036580,16/02/2022 11:42,Term 1,Violence,Regional South,Batemans Bay,Assault,,,Staff report a student has assaulted another student on school grounds. Staff became aware of the assault post incident. Parents of ##### students contacted with further medical treatment required for ##### student. Police to be informed. Executive staff are aware and the school is managing the matter.,1,On workplace grounds
S-2022-036604,16/02/2022 11:48,Term 1,Violence,Regional North,Mooney Mooney,Threat / Intimidation / Offens. Conduct,,,An executive staff member reports a student was found in ##### on school grounds. The student had also made verbal threats to ##### other students. No physical injuries sustained. The item was confiscated. Parents have been made aware of the incident. Supports are in place for all students involved. The school is continuing to manage the matter.,1,On workplace grounds
S-2022-036732,16/02/2022 12:33,Term 1,Criminal Activity,Regional North and West,Maitland,Bomb Threat/Suspicious Package,,,"An executive staff member reports a ###### has been made to the school. Police were contacted and attended. The school is managing the matter and supports are in place. Media Unit will be notified. Director, Educational Leadership has been informed.",1,On workplace grounds
S-2022-036829,16/02/2022 13:04,Term 1,Welfare,Regional North,Callaghan,Attempted Suicide,,Child Protection,"An executive member of staff reports child protection concerns and well-being concerns for a student, following an incident of attempted ##### on school grounds. First aid was offered. Minor injuries sustained. ##### has been followed. Supports are in place for ##### students and staff. Director, Educational Leadership is aware.",1,On workplace grounds
S-2022-036881,16/02/2022 13:18,Term 1,Violence,Metropolitan South,Canterbury,Assault,,Threat / Intimidation / Offens. Conduct,"Executive staff member reports a student has ###### assaulted ##### students on school grounds. School was placed into ###### Police and Ambulance were called and attended the school. Paramedics provided medical treatment to students. Parents were contacted and all students were collected from school. Supports are in place. Director, Educational Leadership will be advised.",1,On workplace grounds
S-2022-037166,16/02/2022 14:41,Term 1,Violence,Regional South,Batemans Bay,Indecent Assault,,,Executive staff report of student welfare concerns regarding allegations of ##### assault on school grounds. Police had been contacted and are investigating the matter. Supports are in place for students involved. Director Educational Leadership has been informed,1,On workplace grounds
S-2022-037220,16/02/2022 14:54,Term 1,Welfare,Metropolitan North,Ryde,Student Behaviour,,Malicious Damage,School reports of a student in a ##### state behaving in an unsafe manner and damaging school property and sustaining an injury. First aid administered. Parents notified and Ambulance was called. Student was conveyed to hospital for medical treatment. Supports are in place. Executive staff aware.,1,On workplace grounds
