Case Number,Date/Time Opened,Term ,Incident Group,Operational Directorate,Principal Network Name,Primary Category,Primary Sub-Category,Secondary Category,Summary of the Incident (External Distribution),Incident Priority Rating,Incident Occurred
S-2020-297199,29/07/2020 16:29,Term 3,Welfare,Rural South and West,Temora,Student Behaviour,,,"Executive staff member reports that a student used a prohibited item on school grounds. No injuries. No property damage reported.  School has attempted to contact police. Director, Educational leadership will be notified.",1,On workplace grounds
S-2020-297244,29/07/2020 16:53,Term 3,Violence,Regional North and West,Coffs Harbour,Assault,,Threat / Intimidation / Offens. Conduct,A student assaulted another student on school grounds. A minor injury was sustained and first aid was applied. Parents attended and behaved in a threatening manner towards the Principal and a student. Police were contacted and the Director of Education Leadership was notified.,1,On workplace grounds
S-2020-297583,30/07/2020 10:35,Term 3,Violence,Regional South,Wollondilly,Assault,,,"A student was in a heightened state, assaulted an employee and the executive staff member on school grounds. Parents were contacted and collected the student from school. The injured employee has left the school ground to seek medical treatment. Supports are in place. Mandatory reporting will be followed. Police will be contacted. The school is managing the matter. Director, Educational Leadership was notified.",1,On workplace grounds
S-2020-297615,30/07/2020 10:48,Term 3,Welfare,Rural North,Lismore,Self Harm,,,"An executive staff memeber reports a student attempted self-harm on school grounds. Nil injuries sustained. An ambulance and parents were contacted, the student was conveyed to hospital via an ambulance. Supports in place for the student. #### Guidelines have been followed.",1,On workplace grounds
S-2020-297634,30/07/2020 10:56,Term 3,Welfare,Metropolitan South & South West,St Andrews,Attempted Suicide,,,A student attempted suicide in their classroom. The matter was escalated to executive staff. Risk plan was followed. Parents were contacted. Parents conveyed the student to the hospital for further medical assessment. The incident was witnessed by other students. Onsite support has been arranged for students. The Director of Educational Leadership was notified.,1,On workplace grounds
S-2020-297786,30/07/2020 11:49,Term 3,Violence,Metropolitan South & South West,Chipping Norton,Assault,,,"xxxxx students were involved in a physical altercation, resulting in injuries on school grounds. The students' parents were contacted and the incident will be reported to police. The matter is also being managed locally. Support is in place.",1,On workplace grounds
S-2020-298437,30/07/2020 14:53,Term 3,Violence,Metropolitan South,Botany Bay,Assault,,,"One student assaulted another student on school grounds, causing an injury. First aid was applied and an ambulance was called. The student's parent was notified of the incident and attended the school. The student was conveyed to hospital by ambulance for treatment.",1,On workplace grounds
S-2020-298505,30/07/2020 15:11,Term 3,Violence,Regional South,Campbelltown,Accidental Assault,,,An employee reported a student sustained a significant injury as a result of an accidental assault on school grounds. First aid was applied.  Parents and ambulance were contacted and paramedics conveyed the student to hospital for further medical assessment.,1,On workplace grounds
S-2020-299149,31/07/2020 9:50,Term 3,Emergency Situation,Metropolitan North,Ryde,Utility Failure,,,Staff report of utility failure on school grounds. Department of Health are involved and are reviewing the situation. Emergency services will be contacted to investigate.,1,On workplace grounds
S-2020-299302,31/07/2020 10:27,Term 3,Violence,Regional North and West,Lithgow,Indecent Assault,,,Executive staff report of student welfare concerns regarding an incident that had occurred on school grounds. Parents will be notified. Police will be contacted to investigate. Supports will be organised for student involved.,1,On workplace grounds
S-2020-299536,31/07/2020 11:40,Term 3,Violence,Rural North,Grafton,Assault,,,An executive staff member reported that a student assaulted another student on school grounds. No injuries were sustained. Parents were contacted. Supports are in place for the students. Police and the Director of Educational Leadership will be notified.,1,On workplace grounds
S-2020-299539,31/07/2020 11:42,Term 3,Emergency Situation,Metropolitan North,Ryde,Utility Failure,,,"Executive employee reports a gas odour on school grounds. School was evacuated. Emergency services were notified and attended school. School received clearance to return to normal operations. Internal stakeholders have been notified. Director, Educational Leadership will be made aware.",1,On workplace grounds
S-2020-299554,31/07/2020 11:46,Term 3,Violence,Rural South and West,Albury,Assault,,,A student sustained an injury following an assault by another student on school grounds. An ambulance was called which came to the school and conveyed the student to hospital. Medical treatment is xxxxx. Executive staff are aware and the incident is currently being investigated.,1,On workplace grounds
S-2020-299705,31/07/2020 12:40,Term 3,Welfare,Regional South,Goulburn,Student Welfare Concerns,Absconding / Missing Student,,"A student from another school has trespassed onto school grounds, and has not attended their own school today. The student's sibling that attends the school has absconded and was then collected by their parent. The whereabouts of the student that has trespassed is currently unknown. Executive staff are aware.   Police will be contacted if student cannot be located.",1,On workplace grounds
S-2020-299746,31/07/2020 13:02,Term 3,Welfare,Regional South,Lake Illawarra South,Student Welfare Concerns,Absconding / Missing Student,,"An executive staff member reports a student absconded from school grounds and was at risk of safety. The student was monitored by staff and assisted back to school. Parents were notified and the student has remained at school. Director, Educational Leadership will be notified.",1,On workplace grounds
